Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,MA20,MA50,Volatility
2024-08-23,223.98097823318813,226.52192810531062,222.66087229355688,225.15219116210938,38677300,AAPL,1.0288036258583766,217.97502517700195,218.2961117553711,1.4964259656577137
2024-08-26,225.07279660900764,225.58893181224732,222.22415556593285,225.4896697998047,30602200,AAPL,0.14988911986750786,218.43122177124025,218.5579034423828,1.4963672907894467
2024-08-27,224.31844891527626,227.14724957253156,223.21670725505913,226.33334350585938,35934600,AAPL,0.3741518211471506,218.9018409729004,218.8712680053711,1.4967595056895135
2024-08-28,226.22416240429726,228.149730282918,224.00082364270057,224.8048095703125,38052200,AAPL,-0.6753463329221332,219.13344345092773,219.07117950439454,1.4780794097162504
2024-08-29,228.38793686624163,231.18694665641485,227.17701311839377,228.08023071289062,51906300,AAPL,1.4570067023204292,219.7132194519043,219.3837905883789,1.443999666571286
2024-08-30,228.4772602189495,228.68568922028223,225.78741746908054,227.29611206054688,52990800,AAPL,-0.34379071342259815,220.1794334411621,219.77212799072265,1.4467762107227493
2024-09-03,226.84949624301046,227.29614502733148,219.52440165721936,221.1125030517578,50190600,AAPL,-2.7205080424525185,220.86142120361328,220.0802163696289,1.0961498798596865
2024-09-04,220.01072730838987,220.1298295937355,215.86182100754215,219.20675659179688,43840200,AAPL,-0.8618899581245509,221.54924392700195,220.33730194091797,1.0893751682692747
2024-09-05,219.9809679444758,223.80231295165626,219.87178579311316,220.7253875732422,36615400,AAPL,0.6927847503684692,222.18460998535156,220.60631958007812,1.071602797837977
2024-09-06,222.28368749781316,223.56409767944487,218.13479623481732,219.17698669433594,48423000,AAPL,-0.7015055657756841,222.56955490112304,220.7614874267578,1.0436358897406246
2024-09-09,219.17701543505086,219.6236642204836,215.09759492361837,219.26634216308594,67180000,AAPL,0.04076863638726724,222.81372680664063,220.90158813476563,1.005546002221223
2024-09-10,217.29112653781655,219.83207646515766,215.1174187834135,218.47227478027344,51591000,AAPL,-0.36214741167246434,222.94176712036133,221.09481018066407,1.0007623508211632
2024-09-11,219.81222755985956,221.43008920211523,216.26878297144034,221.0032958984375,44587100,AAPL,1.1585090697250333,223.01074981689453,221.21710510253905,0.9589164281106527
2024-09-12,220.84450772306226,221.88669831664953,218.18445530425632,221.1125030517578,37455600,AAPL,0.049414264559421994,223.06286010742187,221.2717889404297,0.9581172553517044
2024-09-13,221.9164638014437,222.37303270856336,220.25889118684435,220.84449768066406,36766600,AAPL,-0.12120769626086103,222.95268630981445,221.2957327270508,0.9061087889539218
2024-09-16,214.92882889414335,215.60377723416104,212.32832783334672,214.71047973632812,59357400,AAPL,-2.777528083677039,222.46980667114258,221.1020181274414,1.0782148268107694
2024-09-17,214.14470101422842,215.2861383219032,212.90400170360138,215.1769561767578,45519300,AAPL,0.21725834761421314,222.01819229125977,220.88828735351564,1.082147518283438
2024-09-18,215.931307109631,221.05291740528648,215.92137182236397,219.04794311523438,59894900,AAPL,1.7989783884184707,221.7293571472168,220.73492431640625,1.1676269033010638
2024-09-19,223.31596324984213,228.11002736409566,222.95864123060412,227.16708374023438,66781300,AAPL,3.706558714741637,221.8519386291504,220.65868316650392,1.4484604607453515
2024-09-20,228.25889437635817,231.35567496568984,225.9263736470506,226.50205993652344,318679900,AAPL,-0.2927465514640293,222.03407135009766,220.6764114379883,1.4360677796412333
2024-09-23,225.64847983003366,227.74278104335218,224.12986496132828,224.7849578857422,54146000,AAPL,-0.7580955560679947,222.0157096862793,220.6009085083008,1.4302172224986327
2024-09-24,226.94872814757065,227.64353192764617,224.05045616714196,225.67825317382812,43556100,AAPL,0.39739994014189595,222.02513885498047,220.46673431396485,1.4326373436280997
2024-09-25,223.2563961324406,225.59883710649478,222.35317851779175,224.68568420410156,42308700,AAPL,-0.4398159573497096,221.94275588989257,220.30438049316408,1.4334261550047318
2024-09-26,225.608784129346,226.79985253593196,223.73284722402752,225.8271484375,36636700,AAPL,0.5080271301849182,221.99387283325194,220.28263580322266,1.4296649938568193
2024-09-27,226.76013618443497,227.81224676693589,225.60876359989413,226.09510803222656,34026000,AAPL,0.11865694473873756,221.89461669921874,220.35944366455078,1.3902518518744178
2024-09-30,228.3283747151782,231.266357421875,227.9412771261621,231.266357421875,54541900,AAPL,2.287200919407484,222.09312896728517,220.53709869384767,1.4809663264663908
2024-10-01,227.81227091446172,227.94129335648356,222.0752779583648,224.5269012451172,63285000,AAPL,-2.9141532957444927,222.26384887695312,220.5869046020508,1.5008556120061636
2024-10-02,224.20925878310885,225.67824256269316,221.360617941662,225.09263610839844,32880600,AAPL,0.2519675193235038,222.5581428527832,220.62720550537108,1.4843543991727655
2024-10-03,223.46483520314058,225.12240767637772,221.65838486968212,223.9908905029297,34044200,AAPL,-0.4894631936951388,222.72141799926757,220.7737600708008,1.484848936830925
2024-10-04,226.20429410810965,226.3035561118749,222.46235586119454,225.11248779296875,37245100,AAPL,0.5007334394361962,223.01819305419923,220.96356628417968,1.4756864774773726
2024-10-07,222.8296017820206,224.01074997862722,219.68319006872073,220.04051208496094,39505400,AAPL,-2.2530850055161755,223.05690155029296,221.04261352539064,1.5702447845705183
2024-10-08,222.63110049734397,224.298593199742,221.58890998571715,224.0901641845703,31855700,AAPL,1.840412050143625,223.33779602050782,221.19710205078124,1.617859788615193
2024-10-09,223.554178398676,228.04055170887608,223.1571606453159,227.8321075439453,33591100,AAPL,1.669838287187364,223.6792366027832,221.41532501220703,1.6387169012533969
2024-10-10,226.0851959438118,227.7923994519787,225.47973405841245,227.3358154296875,28183500,AAPL,-0.21783238526293935,223.9904022216797,221.55858612060547,1.6407974228024012
2024-10-11,227.5938974682738,227.70307961960657,225.6484741750507,225.85691833496094,31759200,AAPL,-0.650534141279635,224.24102325439452,221.7460302734375,1.6496754341600022
2024-10-14,226.99836439928595,230.00581860221664,226.89911753216435,229.5790252685547,39882100,AAPL,1.647993322955732,224.98445053100585,221.97817413330077,1.5324740467769016
2024-10-15,231.87181141001133,235.72294688412148,230.64103225198252,232.1100311279297,64751400,AAPL,1.102455181353923,225.83110427856445,222.47091979980468,1.5413033718286386
2024-10-16,229.87676649695567,230.39288648800354,228.1298522341637,230.055419921875,34082200,AAPL,-0.8851884582800618,226.3814781188965,222.9630221557617,1.5290389898965173
2024-10-17,231.6931740173152,232.11006236609234,228.80483716826546,230.42269897460938,32993800,AAPL,0.15964807647614876,226.54425888061525,223.4111148071289,1.2957177950877332
2024-10-18,234.42267769537074,234.42267769537074,232.2688255608399,233.25146484375,46431500,AAPL,1.2276420169231361,226.88172912597656,223.84658233642577,1.3171718444983642
2024-10-21,232.7055796017645,235.08773156933626,232.7055796017645,234.72047424316406,36254500,AAPL,0.6297964303881631,227.37850494384764,224.25333374023438,1.3030074380922398
2024-10-22,232.14974382855843,234.4624093106695,230.86934872103873,234.10508728027344,38846600,AAPL,-0.2621786466966203,227.79984664916992,224.61720611572267,1.306744868217034
2024-10-23,232.33831918874512,233.3904297884605,226.06533615950997,229.0430145263672,52287000,AAPL,-2.1623078817787023,228.0177131652832,224.80559356689454,1.4037155367689893
2024-10-24,228.26884002769643,229.10260155629064,226.710529416834,228.85446166992188,31109500,AAPL,-0.08232202882729744,228.1690788269043,224.98127685546876,1.4010096045727114
2024-10-25,228.03062932515897,231.484732210271,227.86189602437614,229.68820190429688,38802300,AAPL,0.3643102381711616,228.3487335205078,225.11408142089843,1.402479645022621
2024-10-28,231.5839844241638,232.98348177622344,230.81970938626554,231.6633758544922,36087100,AAPL,0.8599370511064741,228.36858444213868,225.25998748779296,1.3184976687766807
2024-10-29,231.36563017470797,232.5864741436605,230.59143496071306,231.93138122558594,35417200,AAPL,0.1156874150284759,228.73880844116212,225.4144302368164,1.1236705632397244
2024-10-30,230.87925826342104,231.7328600109945,227.8420287171323,228.387939453125,47070900,AAPL,-1.5277974691205953,228.90357360839843,225.48569610595703,1.1854759643070547
2024-10-31,227.63358238786932,228.11994197442104,223.693120129287,224.22911071777344,64370100,AAPL,-1.8209493659384512,228.9154846191406,225.47596923828124,1.2544815985080349
2024-11-01,219.32588166379162,223.67329727363756,218.63109301833273,221.25144958496094,65276700,AAPL,-1.3279547527440982,228.72243270874023,225.4438101196289,1.2833579306004814
2024-11-04,219.34572401852256,221.13231895883285,218.0752491010658,220.35812377929688,44944500,AAPL,-0.40376043065020184,228.73831329345703,225.34792877197265,1.180980139613353
2024-11-05,220.14969745378525,222.28369429475046,219.49460455688452,221.78741455078125,28111300,AAPL,0.6486217739428035,228.62317581176757,225.2738836669922,1.1120191029127184
2024-11-06,220.95365355112233,224.38791581537038,219.54422098922427,221.06283569335938,54561100,AAPL,-0.32669971778582774,228.2847122192383,225.1684735107422,1.0369881845401905
2024-11-07,222.95864433437472,226.18446269494834,222.89909318788202,225.7874298095703,42137700,AAPL,2.1372177287929617,228.20729293823243,225.18812591552734,1.1553112651106747
2024-11-08,225.72779283046052,227.2083389148385,224.9726232043034,225.51913452148438,38328800,AAPL,-0.11882649459813432,228.1904037475586,225.13690399169923,1.1463101221529228
2024-11-11,223.5716039938927,224.26715706282306,220.093823487321,222.80648803710938,42005600,AAPL,-1.2028453772363057,227.85177688598634,225.04711151123047,1.107012747474946
2024-11-12,223.12446381828886,224.1578547832826,221.94201602014732,222.80648803710938,40398300,AAPL,0.0,227.3865997314453,225.0809912109375,1.0684685752800211
2024-11-13,222.58787261698694,225.2111120360391,221.34580821096,223.69082641601562,48566200,AAPL,0.39690871962352325,227.06837005615233,225.17067260742186,1.0635759071358448
2024-11-14,223.59146688403666,227.41701609796436,223.57158960851197,226.77114868164062,44923900,AAPL,1.3770445194280168,226.88579254150392,225.29158782958984,1.1149117613216928
2024-11-15,224.96268496170848,225.4793879673537,222.84621765747355,223.5715789794922,47923700,AAPL,-1.4109245028521067,226.40179824829102,225.37947967529297,1.1088859284281714
2024-11-18,223.8199993254601,228.28149999782985,223.74050538640262,226.57241821289062,44633700,AAPL,1.342227508118854,225.99439544677733,225.52560119628907,1.1478995968419508
2024-11-19,225.53902995111423,228.69884983965085,225.2210693317313,226.83078002929688,36211800,AAPL,0.11403056843550807,225.63068008422852,225.69277130126954,1.1493950237847288
2024-11-20,226.61215353970658,228.47027695087482,224.45593165289552,227.5461883544922,35169600,AAPL,0.31539296611460266,225.55583877563475,225.82362915039062,1.050522784896199
2024-11-21,227.42695953023323,228.69883223369175,224.2770861035494,227.06924438476562,42108300,AAPL,-0.20960314614610898,225.46657791137696,225.9427639770508,1.0512574289441072
2024-11-22,226.6121530455377,229.25526960886552,226.6121530455377,228.41065979003906,38168300,AAPL,0.5907516929066992,225.40270080566407,226.09408721923828,1.0569757160767235
2024-11-25,229.99056458191066,231.76919395430343,228.28148292479264,231.3916015625,90152800,AAPL,1.3050799709615646,225.38911209106445,226.42770965576173,1.080952067022463
2024-11-26,231.84870566104107,234.07449047305911,231.84870566104107,233.56771850585938,45986200,AAPL,0.9404476777311155,225.47092895507814,226.79552490234374,1.1011540489031026
2024-11-27,232.98145117337265,234.19370712659864,232.32563759305353,233.4385223388672,33498400,AAPL,-0.05531422228151062,225.72345809936525,227.0833364868164,1.0381726442377743
2024-11-29,233.31931239062584,236.3002669685808,232.48464874765904,235.8233184814453,28481400,AAPL,1.0215949444352113,226.30316848754882,227.25646118164062,0.9500930757728417
2024-12-02,235.76370602927642,239.26134854667043,235.65440375298792,238.0689697265625,48137100,AAPL,0.9522600477246179,227.1440444946289,227.4877993774414,0.8844773521161997
2024-12-03,238.2875760799829,241.21884512379424,237.38334952948236,241.1095428466797,38861000,AAPL,1.2771816182552076,228.18161544799804,227.81429107666017,0.8868754058915278
2024-12-04,241.32812877991805,242.5602620666903,239.71841824290905,241.4672393798828,44383900,AAPL,0.14835436581230876,229.1656066894531,228.13007080078125,0.8881728042362034
2024-12-05,242.4410361127995,242.98753231090083,240.59284370740727,241.49705505371094,40033900,AAPL,0.012347709736815204,230.18731765747071,228.46629821777344,0.8761294353365099
2024-12-06,241.36788746709487,243.0769692456264,240.5431549096241,241.29832458496094,36870600,AAPL,-0.08229105266140957,230.96286239624024,228.77572174072264,0.7867312057949056
2024-12-09,240.29473874492055,245.67039687977774,240.21524480725012,245.18350219726562,44649200,AAPL,1.6101137954386058,231.9460807800293,229.15748962402344,0.8280630482438273
2024-12-10,245.32260336553807,246.63423054379348,243.78244060146582,246.197021484375,36914800,AAPL,0.4133717309796614,233.11560745239257,229.45610290527344,0.734738699151962
2024-12-11,246.38585520914904,249.20782208911243,244.69663537468304,244.92518615722656,45205800,AAPL,-0.5165924914445674,234.22154235839844,229.86406860351562,0.7619276684764561
2024-12-12,245.32260415969785,247.1608653940442,244.1202792424049,246.3858184814453,32777500,AAPL,0.5963585644806368,235.3562919616699,230.28993225097656,0.7621278036270007
2024-12-13,246.24673423955153,247.7073880681415,244.676762972136,246.5547637939453,33155300,AAPL,0.06856941423871721,236.34547271728516,230.74120971679687,0.7374735068566433
2024-12-16,246.41563368868003,249.78411156803347,246.07778066556844,249.44625854492188,51694800,AAPL,1.1727596362295811,237.63920669555665,231.22788513183593,0.6158199157794154
2024-12-17,248.49234928857376,252.2185421189052,248.19425082976375,251.87075805664062,51356400,AAPL,0.9719526465786332,238.90412368774415,231.86449005126954,0.5960238708963032
2024-12-18,250.55917390522964,252.6657103008961,246.1672359539693,246.4752655029297,56774100,AAPL,-2.1421671159212563,239.88634796142577,232.31219207763672,0.8420876688814345
2024-12-19,245.92875304737495,250.4001849209636,245.52135228225407,248.20420837402344,60882300,AAPL,0.7014670894322173,240.91924896240235,232.71963409423827,0.8439978094588925
2024-12-20,246.46531011815415,253.38113119374523,244.13023820234332,252.87437438964844,147495300,AAPL,1.881582123937009,242.2095054626465,233.2304052734375,0.8878335587615922
2024-12-23,253.15258832932108,254.02699130961165,251.84096111600803,253.6494140625,40858800,AAPL,0.3064919783676068,243.47144317626953,233.78625518798827,0.8893095576353084
2024-12-24,253.868019379837,256.5707374276886,253.66927695641888,256.5608215332031,23234700,AAPL,1.1478076862364572,244.7299041748047,234.32589111328124,0.8827588489000346
2024-12-26,256.55083207826743,258.44870970386563,255.9943897750778,257.37554931640625,27237100,AAPL,0.3175573645010754,245.92029571533203,234.83120147705077,0.8781693169765048
2024-12-27,256.1931309155478,257.0576331183779,251.45342458389948,253.9673614501953,42355300,AAPL,-1.324208097957691,246.94673767089844,235.3094403076172,0.9615326756028353
2024-12-30,250.6287005424076,251.8906421270002,249.15810064436016,250.59889221191406,35557500,AAPL,-1.3263394237144288,247.68551635742188,235.7129641723633,1.0262369758025944
2024-12-31,250.83739579916153,251.6720594492945,247.84649497663966,248.83021545410156,39480700,AAPL,-0.7057799586427715,248.22357864379882,236.0245391845703,1.0384633108764025
2025-01-02,247.34967754084445,247.51861164989126,240.2848294479123,242.30194091796875,55740700,AAPL,-2.623585935582251,248.28319854736327,236.17616851806642,1.1864898043336836
2025-01-03,241.8150177001953,242.6298040057451,240.3543488544026,241.8150177001953,40244100,AAPL,-0.2009572089801348,248.30058746337892,236.33036712646484,1.1872481593766013
2025-01-06,242.7589734384258,245.75980494056867,241.65601976736147,243.44459533691406,45045600,AAPL,0.6738943065724312,248.39796447753906,236.6183987426758,1.1963823363105508
2025-01-07,241.43743349025635,243.99112508347835,239.81779188041267,240.67233276367188,40856000,AAPL,-1.1387652986937447,248.3666648864746,236.8547561645508,1.225363533759494
2025-01-08,240.38417847646193,242.1628232218062,238.52605495049286,241.1592254638672,37628900,AAPL,0.20230522329021117,248.1654510498047,237.08417663574218,1.1666814857543824
2025-01-10,238.48628640867517,238.63534322792128,231.52079498772144,235.3463592529297,61710900,AAPL,-2.410385171770446,247.62291793823243,237.15783630371095,1.270552085646941
2025-01-13,232.04742383507855,233.180185891021,228.26161420500546,232.91189575195312,49630700,AAPL,-1.0344173195219075,247.02225341796876,237.1774465942383,1.2821926465626756
2025-01-14,233.25969544364762,234.62099318079112,230.99417118008773,231.7990264892578,39435300,AAPL,-0.47780696606432027,246.29291381835938,237.24566833496092,1.267584362402124
2025-01-15,233.1504034772107,237.4429855317883,232.94172997653553,236.35989379882812,39832000,AAPL,1.9675955411234902,245.7831703186035,237.48828399658203,1.363877481567719
2025-01-16,235.84318609247865,236.49898454969573,226.58234697208553,226.81088256835938,71759100,AAPL,-4.040030259362082,244.6514015197754,237.59947265625,1.569854275730062
2025-01-17,230.64637201374376,230.81529094249188,227.0294813062853,228.51995849609375,68488300,AAPL,0.7535246582444088,243.48386154174804,237.76270935058594,1.5600775920395786
2025-01-21,222.57792910461188,222.99526090225285,217.98726416864307,221.2265625,98070400,AAPL,-3.1915794331891623,242.22142639160157,237.75149230957032,1.6349989488035719
2025-01-22,218.39465138442915,222.6971640978084,218.39465138442915,222.4090118408203,64126500,AAPL,0.5344970004767413,240.9316665649414,237.77841583251953,1.6288156331633759
2025-01-23,223.3132578125695,225.58871322146769,220.88874557201237,222.2401123046875,60234800,AAPL,-0.07594095883745045,239.39995346069335,237.70746948242189,1.531928092224806
2025-01-24,223.35296445648333,224.19757422629087,220.00436403066544,221.36566162109375,54697900,AAPL,-0.39347113107776055,237.78576583862304,237.62440002441406,1.5172772148743952
2025-01-27,222.59782027357136,230.67619691244207,222.55806572164707,228.40074157714844,94863400,AAPL,3.178035791339884,236.3777618408203,237.73628509521484,1.7018007529338266
2025-01-28,229.38444497187513,238.66514594376807,229.3446904229109,236.7473907470703,75707600,AAPL,3.654387946504345,235.34635391235352,238.01510314941407,1.9398763767017468
2025-01-29,232.63366934231402,238.33723404319062,232.52436707787834,237.8404083251953,45486100,AAPL,0.4616809396192023,234.5400062561035,238.29809478759765,1.9361438157771833
2025-01-30,237.1548105184623,239.26134692510684,235.7040877651042,236.0816650390625,55658300,AAPL,-0.7394636170183988,233.81414489746095,238.4843051147461,1.9243354821772465
2025-01-31,245.62073349000855,245.62073349000855,231.9580244316672,234.50177001953125,100959800,AAPL,-0.6692154679906359,233.09772262573242,238.70290893554687,1.9239273165331183
2025-02-03,228.52991033796462,230.35822543026035,224.2671369795404,226.56246948242188,73063300,AAPL,-3.3856036721804372,232.31074905395508,238.7027099609375,1.9795545054545933
2025-02-04,225.80729852188347,231.64997406812495,225.21110156992967,231.3220672607422,45067300,AAPL,2.1007882678863554,231.7861015319824,238.7925357055664,2.05220690393398
2025-02-05,227.0791817096477,231.19289841511937,226.82083777153602,230.99417114257812,39620300,AAPL,-0.14174874107210078,231.16358032226563,238.86149536132814,2.0419740729101448
2025-02-06,229.82163993606684,232.31571480889477,228.9670990724139,231.73939514160156,29925300,AAPL,0.322615932400927,230.7169334411621,238.95489837646485,2.034338710531439
2025-02-07,231.1233398047693,232.51444580894437,225.81722939017394,226.1848907470703,39707200,AAPL,-2.3968753310749102,229.96821670532228,238.91038299560546,2.091572311010109
2025-02-10,228.36338248973718,229.378010419489,226.00582893863492,226.45346069335938,33115600,AAPL,0.11873911886952637,229.52357177734376,238.81162017822265,2.0328411281098053
2025-02-11,227.000572314181,233.99362125199642,226.93094812871882,231.3973388671875,53718400,AAPL,2.1831762511779873,229.44784393310547,238.76821258544922,2.0876385716857793
2025-02-12,229.98480349517558,235.71453849328682,229.4675323792709,235.625,45243300,AAPL,1.8270137217260674,229.63914260864257,238.81194213867187,2.1238629749267446
2025-02-13,235.66480095549997,241.06625350434595,234.33184765944378,240.26051330566406,53614100,AAPL,1.9673266018733315,229.83417358398438,238.90068603515624,2.123850551666186
2025-02-14,239.9819785190441,244.25938055012708,239.7233505557091,243.3143768310547,40896200,AAPL,1.2710634316781988,230.65934829711915,239.00559417724608,1.8986033029352998
2025-02-18,242.8667637165237,243.89134891584123,240.56890729516905,243.18508911132812,48822500,AAPL,-0.05313607909668283,231.39260482788086,239.04710510253906,1.8985717002925302
2025-02-19,243.37405904734027,244.7169542759842,241.88194311867716,243.58294677734375,32204200,AAPL,0.16360282099101564,232.51042404174805,239.08941925048828,1.710024876072822
2025-02-20,243.65261174603793,245.48293716802547,243.006019001845,244.53793334960938,32316900,AAPL,0.39205805862039256,233.6168701171875,239.15023681640625,1.7101543538621444
2025-02-21,244.6572756706751,247.38287960480025,243.93111682470231,244.25938415527344,53197400,AAPL,-0.11390837835277834,234.71783370971679,239.2094580078125,1.7108357088133666
2025-02-24,243.64264638435856,247.55199828948733,243.1353323966777,245.80125427246094,51326400,AAPL,0.6312429397624886,235.93961334228516,239.2218130493164,1.6983671443715584
2025-02-25,246.69652285022872,248.68601093773057,243.62276739789988,245.74156188964844,48013300,AAPL,-0.024284816198016923,236.80665435791016,239.21270385742187,1.5835000051691916
2025-02-26,243.04581476744292,243.69239232640413,237.87314875998453,239.0966796875,44433600,AAPL,-2.7040123579634257,236.92411880493165,239.09613372802735,1.528511617625062
2025-02-27,238.15166004001364,241.1856322165831,235.81400561415145,236.05274963378906,41153600,AAPL,-1.2730959115322515,236.83473587036133,238.88947235107423,1.553567214898081
2025-02-28,235.70458076540925,240.8175641664438,228.9900589647863,240.56887817382812,56833400,AAPL,1.9131861615869106,237.0590965270996,238.76975463867188,1.6019465441713914
2025-03-03,240.51914741730602,242.74737946323825,234.8690087281554,236.77891540527344,47184000,AAPL,-1.5754169023543318,237.1729537963867,238.51640777587892,1.637462334995709
2025-03-04,236.46061504010896,238.80821160759587,233.4465266012979,234.68995666503906,53798100,AAPL,-0.8822401845446803,237.57932815551757,238.17279174804688,1.444426222075348
2025-03-05,234.18263593082168,235.30670153327668,228.0251680036218,234.50096130371094,47227600,AAPL,-0.08052980366682894,237.738272857666,237.9333056640625,1.3728384183559987
2025-03-06,233.207802772317,236.60982567864426,231.93453157387603,234.09312438964844,45170400,AAPL,-0.1739169476300373,237.89322052001953,237.651083984375,1.3731273001098234
2025-03-07,233.87426828677374,240.10136041796665,233.5261018066448,237.81346130371094,46273600,AAPL,1.5892550982702147,238.196923828125,237.34986572265626,1.4137284068373113
2025-03-10,234.3019970725287,234.91874867921032,223.04150278970278,226.28436279296875,72071200,AAPL,-4.847958752014636,238.20189743041993,236.80256469726564,1.7185129911525845
2025-03-11,222.63365113389432,224.65298022983382,216.30707871737093,219.67926025390625,76137400,AAPL,-2.9189390099861323,237.86318740844726,236.0649334716797,1.8390052852098169
2025-03-12,218.98296406915986,220.58450266635003,213.78045671174684,215.83956909179688,62547500,AAPL,-1.7478623870416543,237.08529891967774,235.2342138671875,1.787498384805871
2025-03-13,214.81497612462363,215.70029772842102,207.3245545879158,208.5779266357422,61368300,AAPL,-3.3643703453495544,235.73294525146486,234.32642517089843,1.8338050511449961
2025-03-14,210.13967261110687,212.8254784087618,208.4784519318959,212.36790466308594,60107600,AAPL,1.8170561422649945,234.33831481933595,233.56180541992188,1.8230450133615168
2025-03-17,212.18883784213668,214.0888025037831,208.8663965620962,212.87521362304688,48073400,AAPL,0.23888212334428616,232.81635665893555,232.84270538330077,1.7814509280236936
2025-03-18,213.0343879953175,214.019174884069,210.3784232206469,211.57211303710938,42432400,AAPL,-0.6121429375262943,231.2357078552246,232.2281088256836,1.7759584310145642
2025-03-19,213.0940604852241,217.6101915579757,212.6265295918345,214.10870361328125,54385400,AAPL,1.1989248203646552,229.7619956970215,231.6739825439453,1.816429151270924
2025-03-20,212.86527847830126,216.3468825511506,211.10457731145533,212.97470092773438,48862900,AAPL,-0.5296387612504949,228.18383407592773,231.0645846557617,1.8008416683927049
2025-03-21,210.4480334492585,217.68976839110027,210.16950634984832,217.12277221679688,94127800,AAPL,1.9476826454002172,226.8270034790039,230.59359344482422,1.8912599867684432
2025-03-24,219.8384246082871,220.3158974796034,217.4311459430569,219.56983947753906,44299500,AAPL,1.1270431174758455,225.51543273925782,230.16180572509765,1.9109795227210007
2025-03-25,219.6096416779903,222.92214108802088,218.92326587520165,222.573974609375,34493600,AAPL,1.3681911591246765,224.35705337524413,229.90635803222656,1.9557950315292627
2025-03-26,222.33525071020298,223.8373240316035,219.31123529236447,220.36566162109375,34466100,AAPL,-0.992170352421895,223.42050247192384,229.65543334960938,1.889467957325027
2025-03-27,220.2263848697343,223.80746952519274,219.40074548587612,222.6734619140625,37094800,AAPL,1.0472594849813222,222.7515380859375,229.47292205810547,1.9035686450615257
2025-03-28,220.50491967808455,222.63367141455515,216.53588531144595,216.75473022460938,39818600,AAPL,-2.6580319174888345,221.56083068847656,229.08081878662108,1.9015778779286965
2025-03-31,215.86937928840504,224.4341253115235,215.09348022110552,220.9624786376953,65299300,AAPL,1.9412487140306967,220.77000885009767,228.9638507080078,1.958866506838206
2025-04-01,218.65466729819107,222.5043215641154,217.74944665223015,222.01690673828125,36412700,AAPL,0.4771978062007687,220.13635635375977,228.83378967285157,1.9621549410749133
2025-04-02,220.15675729790527,224.00641185945875,219.8583310514353,222.71324157714844,35905900,AAPL,0.3136404560793338,219.54697036743164,228.86352325439452,1.9660138967757983
2025-04-03,204.45966369883956,206.39942653372108,200.19221885499383,202.1220245361328,103419000,AAPL,-9.24561866874124,217.94841537475585,228.4577835083008,2.81387897151703
2025-04-04,192.87092693410324,198.82944937179326,186.35535024633944,187.389892578125,125910900,AAPL,-7.288731642094836,215.42723693847657,227.76077911376953,3.118729527614277
2025-04-07,176.26863687444822,193.12954493623218,173.70219548773406,180.50625610351562,160466300,AAPL,-3.673429969943287,213.1383316040039,226.94359100341796,3.055580916449554
2025-04-08,185.71869040589692,189.33955773730443,168.32062862424334,171.5137481689453,120859500,AAPL,-4.981826186352977,210.73005599975585,225.8058511352539,3.1542304450384178
2025-04-09,171.04623198001363,199.55559936553783,170.98654976711688,197.8048553466797,184395900,AAPL,15.328862822026945,209.8283203125,225.0270004272461,4.848776805026516
2025-04-10,188.07624843340898,193.7562279640405,182.03814529024513,189.4191436767578,121880000,AAPL,-4.23938616432078,208.8703811645508,224.05857513427733,4.881463112950159
2025-04-11,185.12185293864357,198.4911987157403,185.08205468111316,197.10850524902344,87435900,AAPL,4.059442685153014,208.10741119384767,223.27911193847658,4.959486678308051
2025-04-14,210.32868138530173,211.8207974391945,200.10271391024364,201.45556640625,101352900,AAPL,2.205415312614023,207.53642883300782,222.61818786621095,4.989274246532463
2025-04-15,200.7990180691496,202.44033954558066,198.74984792281177,201.07754516601562,51343900,AAPL,-0.1876449715328632,207.01170043945314,222.10848937988283,4.988153710146224
2025-04-16,197.31741584829123,199.64511311117855,191.35889396287376,193.24891662597656,59732400,AAPL,-3.893338032138549,205.96871109008788,221.3470263671875,5.045892160353944
2025-04-17,196.16351652823,197.78495412822454,193.39812938355274,195.94467163085938,52164700,AAPL,1.3949651319910439,205.11720962524413,220.64603637695313,5.061491004274097
2025-04-21,192.2541978495612,192.78141101209272,188.81237656005126,192.144775390625,46742500,AAPL,-1.939270003418625,203.86830978393556,219.8541439819336,5.045344784942693
2025-04-22,195.08918671811182,200.53043756485187,194.93998119085117,198.69017028808594,52976400,AAPL,3.40649121692449,202.8243263244629,219.30424957275392,5.109180820521692
2025-04-23,204.9172785719325,206.9067667134076,201.7341005812904,203.52464294433594,52929200,AAPL,2.4331715299455325,201.87185974121093,218.84567321777342,5.133826362110059
2025-04-24,203.81310578126346,207.73239972806866,201.87335793866913,207.27481079101562,47311000,AAPL,1.8426111906779452,201.21731719970703,218.36322265625,5.153519870049692
2025-04-25,205.28532955589748,208.6475693809006,205.11622488486222,208.18003845214844,38222300,AAPL,0.4367282535095329,200.49264602661134,217.81432342529297,5.147654786276815
2025-04-28,208.89624364686077,210.38835967290976,206.3696005213303,209.03550720214844,38743100,AAPL,0.41092736669690044,200.10668487548827,217.18982330322265,5.116593888460521
2025-04-29,207.59312493762445,211.12446912484504,207.27479957627347,210.09988403320312,36827600,AAPL,0.509184705173249,199.56355514526368,216.52553344726562,5.097098093115436
